,sectors,sector_budgets,sector_num_projects,name_project,type_project,budget_project,startday_project,enddate_project,area_project,region_project,status_project,project_area,unit
2119, Health,549859453510,150,المستشفى التخصصي جازان –  Jizan Specialized Hospital                  ,"Governmental, Health",719278164.0,24-12-2012,,"366,944 مترمربع",JAZAN,Under the construction,366944.0,square meter
2120, Health,549859453510,150,مركز الأبحاث الطبية بجامعة الملك سعود                  ,"Educational, Governmental, Scientific, Health",,,,12000,AD DIRIYAH,Under the construction,,square meter
2121, Health,549859453510,150,مستشفى دلة نمار – Dallah Hospital NAMAR                  ,"Commercial, Health",920000000.0,09-03-2014,01-09-2017,"165,000 مترمربع",RIYADH,Complete,165000.0,square meter
2122, Health,549859453510,150,مستشفى الحمادي النزهة – AL Hammadi Hospital AL Nuzha                  ,"Commercial, Health",643100000.0,01-04-2013,01-12-2016,"21,908مترمربع",RIYADH,Complete,21908.0,square meter
2123, Health,549859453510,150,مستشفى د. سليمان الحبيب بالسويدي – Dr. Sulaiman Al-Habib Hospital i...                  ,"Commercial, Health",100000000.0,01-10-2013,01-10-2016,1.313.000 مترمربع,RIYADH,Complete,1313000.0,square meter
2124, Health,549859453510,150,مركز غسيل الكلى                  ,Health,7000000.0,01-05-2013,,,HAIL,Under the construction,,square meter
2125, Health,549859453510,150,مركز الغسيل الكلوي-مؤسسة الملك عبدالله                  ,Health,,,,,HAIL,Under the construction,,square meter
2126, Health,549859453510,150,مستشفى النساء والولادة بجازان – Obstetric Gynecoloy & Pediatric...                  ,"Governmental, Health",270000000.0,14-04-2012,29-07-2017,"57,409 مترمربع",JAZAN,Late,57409.0,square meter
2127, Health,549859453510,150,المستشفى الجامعي -جامعة جازان                  ,"Educational, Health",309000000.0,11-02-2009,,,JAZAN,Under the construction,,square meter
2128, Health,549859453510,150,البرج الطبي للنساء والولادة بمدينة الملك عبدالعزيز ال�...                  ,"Governmental, Health",1201000000.0,01-09-2014,01-09-2017,,RIYADH,Late,,square meter
2129, Health,549859453510,150,مبنى تجاري و طبي                  ,"Commercial, Health",,,,9830,JEDDAH,Suggested projects,,square meter
2130, Health,549859453510,150,مستشفى الامير محمد بن عبدالعزيز بالمدينه المنوره – P...                  ,Health,400000000.0,01-05-2010,01-05-2013,332100 متر مربع,MEDINA,Complete,332100.0,square meter
2131, Health,549859453510,150,مدينة الملك عبد الله الاقتصادية – KAEC                  ,"Hotel, Infrastructure, Commercial, Tourist, Educational, Governmental, Charity, Sports, Residential, Scientific, Industrial, Health",375000000000.0,01-01-2005,31-12-2030,173 كم ²,KING ABDULLAH CITY,Under the construction,173000000.0,square meter
2132, Health,549859453510,150,كليات الريان الأهلية                  ,"Infrastructure, Commercial, Educational, Scientific, Health",,09-03-2013,,,MEDINA,Under the construction,,square meter
2133, Health,549859453510,150,مستشفى رعاية الرياض – Riyadh Care Hospital                  ,"Commercial, Health",,,01-08-2019,,RIYADH,Announced,,square meter
2134, Health,549859453510,150,المركز الوطني لأبحاث السكري                  ,Health,,,,16.000 متر مربع,RIYADH,Announced,16000.0,square meter
2135, Health,549859453510,150,الأندلس سكوير                  ,"Hotel, Commercial, Tourist, Residential, Health",,01-01-2006,,"197,000",JEDDAH,Under the construction,,square meter
2136, Health,549859453510,150,تطوير جزيرة تاروت                  ,"Hotel, Infrastructure, Commercial, Tourist, Sports, Residential, Health",,,,8.200.000 متر مربع,ALDAMMAM,Suggested projects,8200000.0,square meter
2137, Health,549859453510,150,مستشفى المسجد الحرام (MHMH)                  ,"Governmental, Residential, Health",,,,"66,500 مترمربع",MECCA,Under the construction,66500.0,square meter
2138, Health,549859453510,150,مصنع أجا للصناعات الدوائية- حائل                  ,"Industrial, Health",250000000.0,08-06-2013,,120 ألف متر مربع,HAIL,Complete,120000.0,square meter
2139, Health,549859453510,150,مستشفى الصحة النفسية ومعالجة الأدمان -حائل                  ,Health,222000000.0,,,105000 متر مربع,HAIL,Complete,105000.0,square meter
2140, Health,549859453510,150,مركز رعاية مرضى السكر – Diabetes Plus Urgent Care Centre                  ,Health,,01-01-2016,,"3,400",JEDDAH,Under the construction,,square meter
2141, Health,549859453510,150,مستشفى د حامد سليمان الأحمدي                  ,"Infrastructure, Commercial, Health",,01-05-2010,,,MEDINA,Under the construction,,square meter
2142, Health,549859453510,150,البرج الطبي للولادة والأطفال بحائل                  ,"Governmental, Health",290000000.0,29-04-2012,,1.000.020 مترمربع,HAIL,Under the construction,1000020.0,square meter
2143, Health,549859453510,150,مستشفى المدينة المنورة للنساء والولادة والأطفال – Ma...                  ,"Governmental, Health",80000000.0,,,1000000 متر مربع,MEDINA,Stumbled,1000000.0,square meter
2144, Health,549859453510,150,جامعة الملك سعود بن عبد العزيز للعلوم الصحية بجدة – K...                  ,"Educational, Governmental, Scientific, Health",,13-05-2008,26-08-2015,200000,JEDDAH,Complete,,square meter
2145, Health,549859453510,150,مستشفى د. سليمان الحبيب بالجبيل الصناعية – Dr. Sulaiman AL-H...                  ,"Commercial, Health",1300000000.0,,,115.482 متر مربع,ALJUBAIL,Announced,115482.0,square meter
2146, Health,549859453510,150,"المدينة الطبية بجامعة الملك سعود – Medical City, King Saud Univers...                  ","Educational, Governmental, Health",,,15-02-2016,,RIYADH,Complete,,square meter
2147, Health,549859453510,150,مدينة الملك خالد الطبية – King Khaled Medical City                  ,"Governmental, Health",4500000000.0,,,700.000 متر مربع,ALDHAHRAN,Announced,700000.0,square meter
2148, Health,549859453510,150,مستشفى ومركز الدارة الطبي – Aldara Hospital and Medical Center                  ,"Commercial, Health",1100000000.0,01-10-2012,01-03-2017,27.500 مترمربع,RIYADH,Late,27500.0,square meter
2149, Health,549859453510,150,مدينة الزاهرة بجدة                  ,"Infrastructure, Commercial, Educational, Residential, Health",1000000000.0,,,2900000,JEDDAH,Canceled,,square meter
2150, Health,549859453510,150,مجمع مختبرات الهيئة العامة للغذاء والدواء تبوك – The S...                  ,"Governmental, Health",,,,33000,TABUK,Suggested projects,,square meter
2151, Health,549859453510,150,إسكان خيبر – Khaybar Housing                  ,"Residential, Health",,04-12-2013,,1501185 متر مربع,MADENAH,Under the construction,1501185.0,square meter
2152, Health,549859453510,150,مستشفى جامعة الإمام عبد الرحمن بن فيصل – Imam Abdul Rahman bin...                  ,"Educational, Governmental, Health",500000000.0,01-02-2012,01-02-2017,150000 متر مربع,ALDAMMAM,Late,150000.0,square meter
2153, Health,549859453510,150,اللاندمارك الرياض – The Landmark Riyadh                  ,"Hotel, Infrastructure, Commercial, Tourist, Residential, Health",,,,144.780 مترمربع,RIYADH,Under the construction,144780.0,square meter
2154, Health,549859453510,150,مركز طب وجراحة الأعصاب – الحرس الوطني بجدة – Center of...                  ,"Governmental, Health",,01-10-2014,30-09-2017,69.677 مترمربع,JEDDAH,Late,69677.0,square meter
2155, Health,549859453510,150,مدينة المارينا – Marina City                  ,"Hotel, Commercial, Tourist, Educational, Residential, Health",,21-03-2004,,3300000 متر مربع,ALDAMMAM,Under the construction,3300000.0,square meter
2156, Health,549859453510,150,مستشفى الملك سلمان التخصصي – King Salman Specialized Hospital                  ,"Governmental, Health",,23-10-2014,10-04-2017,980.000  مترمربع,ALTAIF,Late,980000.0,square meter
2157, Health,549859453510,150,مستشفى شمال بريدة العام – North Buraidah General Hospital                  ,"Governmental, Health",251338687.0,06-08-2014,05-08-2018,201.299 مترمربع,BRAIDAH,Late,201299.0,square meter
2158, Health,549859453510,150,برج مستشفى الملك فهد التخصصي ببريدة – KFSHB Tower                  ,"Governmental, Health",79050159.0,01-07-2009,01-01-2014,15.000 مترمربع,BRAIDAH,Complete,15000.0,square meter
2159, Health,549859453510,150,مجمع الكليات الصحية للطالبات بجامعة القصيم – Health colle...                  ,"Educational, Governmental, Health",349492173.0,25-10-2011,25-10-2013,50.000 مترمربع,BRAIDAH,Late,50000.0,square meter
2160, Health,549859453510,150,مستشفى الملك عبدالله التخصصي للأطفال جدة – King Abdullah Sp...                  ,"Governmental, Health",,01-09-2014,30-08-2017,1.075.982 lمترمربع,JEDDAH,Late,1075982.0,square meter
2161, Health,549859453510,150,مجمع الكليات الصحية للطلاب بجامعة القصيم – College of Healt...                  ,"Educational, Governmental, Health",529680608.0,24-10-2011,14-03-2014,96.000 متر مربع,BRAIDAH,Late,96000.0,square meter
2162, Health,549859453510,150,المستشفى القصيم الجامعي – Al Qassim University Hospital                  ,"Educational, Governmental, Health",442484484.0,26-10-2011,08-04-2015,48.000 مترمربع,BRAIDAH,Late,48000.0,square meter
2163, Health,549859453510,150,مستشفى الملك فيصل التخصصي و مركز الابحاث جدة – King Faisa...                  ,"Governmental, Scientific, Health",1770420638.0,01-09-2013,,21527820.83,JEDDAH,Under the construction,,square meter
2164, Health,549859453510,150,المدينة الطبية بجامعة طيبة -Medical City of Taibah University                  ,"Educational, Governmental, Health",1000000000.0,16-06-2013,,1630000 مترمربع,MEDINA,Under the construction,1630000.0,square meter
2165, Health,549859453510,150,مجمع الملك عبدالله الطبي تبوك – King Abdullah Medical Complex in Tabu...                  ,"Governmental, Health",1737000000.0,,,,TABUK,Under the construction,,square meter
2166, Health,549859453510,150,مستشفى تبوك الجامعي – Tabuk University Hospital                  ,"Educational, Governmental, Health",400256424.0,31-03-2012,08-02-2018,140000 م2,TABUK,Late,140000.0,square meter
2167, Health,549859453510,150,مركز الملك عبدالله للأورام وأمراض الكبد – King Abdullah Cent...                  ,"Governmental, Health",1028497607.0,20-02-2011,09-04-2017,19.210 مترمربع,RIYADH,Complete,19210.0,square meter
2168, Health,549859453510,150,تطوير مجمع الكعكي – The Kaaki Development                  ,"Infrastructure, Commercial, Tourist, Residential, Health",,01-08-2017,31-12-2025,,MECCA,Under the construction,,square meter
2169, Health,549859453510,150,مستشفى حائل الجامعي – University Hospital in Hail                  ,"Educational, Governmental, Health",,15-02-2012,19-08-2015,541.325 مترمربع,HAIL,Late,541325.0,square meter
2170, Health,549859453510,150,مستشفى الملك سلمان التخصصي – King Salman Specialist Hospital                  ,"Governmental, Health",240000000.0,09-10-2014,22-10-2017,,HAIL,Late,,square meter
2171, Health,549859453510,150,المستشفى السعودى الألماني حائل – Saudi German Hospitals Hail                  ,Health,,01-07-2006,02-02-2017,"48,000 متر مربع",HAIL,Complete,48000.0,square meter
2172, Health,549859453510,150,مستشفى حائل العام – Hail General Hospital                  ,"Governmental, Health",301478802.0,03-12-2011,20-05-2015,"245,000 متر مربع",HAIL,Stumbled,245000.0,square meter
